ID,TIPO,NOME,API00,API99,META,EDU,TEST_INSC,TEST_NUM,REFS,NPI
41690706068282,Fundamental,Junipero Serra ,758,714,4,3.30999994277954,277,240,16,9
42691206045959,Fundamental,Adam (William L,597,558,12,1.80999994277954,516,435,90,67
42691206045967,Fundamental,Alvin Elementar,536,459,17,2.17000007629395,536,478,86,55
42691206045975,Fundamental,Arellanes (Don ,507,503,15,1.97000002861023,640,569,87,53
42691206045991,Medio,El Camino Eleme,555,533,13,1.53999996185303,805,743,81,53
42691206046007,Fundamental,Fairlawn Elemen,526,425,19,1.73000001907349,503,446,94,76
42691206046015,Medio,Fesler (Isaac) ,572,562,12,2.32999992370605,804,726,72,39
42691206046023,Fundamental,Tunnell (Martin,671,647,8,3.04999995231628,639,570,42,16
42691206046031,Fundamental,Miller (Isaac) ,613,584,11,2.07999992370605,518,471,81,40
42691206046049,Fundamental,Oakley (Calvin ,551,500,15,2.15000009536743,592,543,83,54
42691206046056,Fundamental,Rice (William) ,648,596,10,2.6800000667572,561,501,62,27
42691206046064,Fundamental,Bruce (Robert) ,501,461,17,1.79999995231628,622,571,93,68
42691206107007,Fundamental,Battles (George,521,493,15,2.16000008583069,555,466,89,55
42691206109268,Fundamental,Ontiveros (Juan,587,585,11,2.26999998092651,602,561,75,54
42691386045280,Fundamental,Jonata Elementa,737,716,4,2.91000008583069,454,392,30,18
42691464230587,Superior,Carpinteria Sen,630,623,9,2.88000011444092,613,566,28,26
42691466045298,Fundamental,Aliso Elementar,664,665,7,2.67000007629395,418,376,48,37
42691466045306,Fundamental,Canalino Elemen,669,704,5,2.41000008583069,217,203,59,56
42691466045314,Fundamental,Main Elementary,740,721,4,2.88000011444092,339,307,42,29
42691466060008,Medio,Carpinteria Mid,680,635,8,2.97000002861023,715,655,35,27
42691796045371,Fundamental,Santa Ynez Elem,721,728,4,3.11999988555908,559,478,11,6
42691956045413,Fundamental,El Rancho Eleme,811,743,3,3.36999988555908,256,239,26,9
42691956045421,Fundamental,Ellwood Element,735,690,6,3.27999997138977,338,295,31,38
42691956045447,Fundamental,Foothill Elemen,817,762,2,3.66000008583069,275,255,12,11
42691956045462,Fundamental,Hollister Eleme,763,733,3,3.11999988555908,376,327,30,27
42691956045470,Fundamental,Isla Vista Elem,575,512,14,2.50999999046326,339,268,71,63
42691956045488,Fundamental,Kellogg Element,855,791,1,3.85999989509583,326,290,10,17
42691956045496,Fundamental,La Patera Eleme,695,612,9,3.10999989509583,329,298,39,40
42691956067110,Fundamental,Brandon Element,718,720,4,2.71000003814697,263,217,37,33
42692036045512,Fundamental,Buren (Mary) El,586,492,15,2.16000008583069,489,406,100,68
42692036045520,Medio,McKenzie (Kermi,502,477,16,2.13000011444092,330,284,100,57
42692294230454,Superior,Cabrillo Senior,683,694,5,3.40000009536743,974,826,18,4
42692294233060,Superior,Lompoc Senior H,586,576,11,2.64000010490417,1285,1098,41,18
42692296045561,Fundamental,Hapgood (Arthur,557,513,14,2.20000004768372,452,398,72,53
42692296045579,Fundamental,Buena Vista Ele,710,678,6,3.5,288,262,12,2
42692296045587,Fundamental,Ruth (Clarence),559,526,14,2.36999988555908,448,412,70,34
42692296045595,Fundamental,Crestview Eleme,794,744,3,3.73000001907349,285,216,29,2
42692296045611,Fundamental,La Canada Eleme,645,602,10,2.95000004768372,461,410,46,23
42692296045629,Fundamental,La Honda Elemen,632,549,13,2.42000007629395,433,385,60,39
42692296045645,Fundamental,Fillmore (Leono,608,544,13,2.50999999046326,407,345,58,25
42692296045652,Fundamental,Los Padres Elem,840,785,1,3.39000010490417,241,181,38,1
42692296045660,Fundamental,Los Berros Elem,772,722,4,3.41000008583069,359,321,18,5
42692296060016,Medio,Lompoc Middle,643,591,10,2.72000002861023,978,905,46,20
42692296060024,Medio,Vandenberg Midd,750,719,4,3.40000009536743,1082,913,22,6
42692296068902,Fundamental,Miguelito Eleme,675,637,8,2.86999988555908,373,338,42,10
42692376045702,Fundamental,Reed (Olga L.) ,682,663,7,2.17000007629395,183,145,59,22
42692606045736,Fundamental,Shaw (Alice) El,772,738,3,3.33999991416931,411,346,24,4
42692606045744,Fundamental,Dunlap (Ralph) ,817,799,1,3.51999998092651,472,427,11,3
42692606045751,Medio,Lakeview Junior,758,743,3,3.1800000667572,467,398,24,1
42692606045769,Fundamental,Grisham (May) E,767,749,3,3.41000008583069,410,352,28,6
42692606045777,Fundamental,Nightingale (Jo,759,725,4,3.01999998092651,586,516,36,16
42692606045785,Medio,Orcutt Junior H,771,758,2,3.38000011444092,603,537,21,3
42692606045793,Fundamental,Patterson Road ,786,777,1,3.44000005722046,437,371,12,1
42692606045801,Fundamental,Pine Grove Elem,750,731,3,3.33999991416931,363,303,26,5
42692786045819,Fundamental,Adams Elementar,692,634,8,1.0,377,326,58,47
42692786045827,Fundamental,Cleveland Eleme,551,488,16,1.0,362,341,73,68
42692786045850,Fundamental,Harding Element,646,560,12,2.82999992370605,339,298,72,65
42692786045884,Fundamental,McKinley Elemen,515,466,17,2.82999992370605,349,312,85,74
42692786045892,Fundamental,Monroe Elementa,765,708,5,1.26999998092651,370,348,43,29
42692786045918,Fundamental,Peabody Charter,690,666,7,2.82999992370605,503,467,41,40
42692786045926,Fundamental,Roosevelt Eleme,748,685,6,2.5,390,351,40,26
42692786045934,Fundamental,Washington Elem,766,746,3,3.0,408,369,40,32
42692786095962,Fundamental,Open Alternativ,769,728,4,2.82999992370605,124,105,23,3
42692864231726,Superior,Dos Pueblos Sen,751,769,2,4.15000009536743,1279,1176,10,9
42692864235230,Superior,San Marcos Seni,711,707,5,3.10999989509583,1263,1097,10,18
42692864235727,Superior,Santa Barbara S,660,651,7,3.22000002861023,1562,1434,16,26
42692866060032,Medio,Goleta Valley J,743,739,3,3.79999995231628,802,386,19,17
42692866060040,Medio,La Cumbre Middl,629,620,9,1.95000004768372,788,507,47,41
42692866060057,Medio,Santa Barbara J,668,608,10,2.25,752,342,34,35
42692866062095,Medio,La Colina Junio,773,793,1,4.0,669,336,9,5
42693104234613,Superior,Righetti (Ernes,652,669,7,3.14000010490417,1829,975,15,10
42693104236030,Superior,Santa Maria Hig,529,538,13,2.14000010490417,2271,840,40,31
42693284236345,Superior,Santa Ynez Vall,730,719,4,3.25,783,481,11,13
42693366046072,Fundamental,Solvang Element,754,712,4,3.50999999046326,223,193,30,33
43693776046361,Fundamental,Laneview Elemen,701,691,5,2.82999992370605,371,345,35,35
43693776046379,Fundamental,Noble Elementar,748,718,4,2.79999995231628,377,378,18,24
43693776046387,Fundamental,Northwood Eleme,735,695,5,2.82999992370605,265,223,36,20
43693776046395,Medio,Piedmont Middle,699,701,5,3.0,930,809,18,25
43693776046403,Fundamental,Toyon Elementar,685,668,7,3.28999996185303,336,313,25,18
43693776068928,Medio,Morrill Middle,711,669,7,1.0,1023,872,22,29
43693776089288,Fundamental,Cherrywood Elem,677,639,8,2.77999997138977,387,384,26,34
43693776093033,Medio,Sierramont Midd,759,764,2,2.5,940,794,17,17
43693776093041,Fundamental,Vinci Park Elem,697,668,7,3.0,525,455,30,41
43693776095335,Fundamental,Brooktree Eleme,742,725,4,2.5,427,401,26,56
43693776095343,Fundamental,Majestic Way El,691,660,7,2.59999990463257,390,344,19,27
43693776095350,Fundamental,Summerdale Elem,700,635,8,2.91000008583069,358,287,23,55
43693856046452,Fundamental,Farnham Element,752,779,1,3.09999990463257,286,260,25,2
43693856046494,Fundamental,Sartorette Elem,807,778,1,3.24000000953674,256,225,19,1
43693936046510,Fundamental,Blackford Eleme,734,671,6,2.86999988555908,321,252,41,26
43693936046528,Medio,Campbell Middle,655,617,9,3.07999992370605,907,723,33,28
43693936046536,Fundamental,Capri Elementar,832,786,1,3.09999990463257,309,280,25,15
43693936046544,Fundamental,Castlemont Elem,786,758,2,3.26999998092651,446,388,24,17
43693936046593,Fundamental,Hazelwood Eleme,746,695,5,3.19000005722046,265,203,21,15
43693936046601,Fundamental,Lynhaven Elemen,671,641,8,3.0699999332428,386,323,38,22
43693936046627,Medio,Monroe Middle,709,664,7,2.73000001907349,861,702,34,26
43693936046668,Medio,Rolling Hills M,796,744,3,3.61999988555908,967,827,9,8
43693936046676,Fundamental,Rosemary Elemen,575,511,14,2.33999991416931,300,250,65,60
43693936046692,Fundamental,Sherman Oaks El,609,550,13,2.70000004768372,178,151,51,32
43694014330239,Superior,Leigh High,737,720,4,3.51999998092651,1320,879,3,0
43694014331955,Superior,Del Mar High,626,570,12,2.90000009536743,1173,578,13,13
43694014336137,Superior,Prospect High,661,615,9,3.30999994277954,1141,666,12,16
43694014338505,Superior,Westmont High,698,639,8,3.36999988555908,1257,682,9,9
43694196046742,Fundamental,Nimitz Elementa,749,733,3,3.74000000953674,413,307,23,28
43694196046775,Fundamental,Sedgwick Elemen,792,779,1,4.05000019073486,467,397,9,3
43694196046965,Fundamental,De Vargas Eleme,750,741,3,3.66000008583069,425,314,16,24
43694196047096,Medio,Hyde (Warren E.,799,790,1,3.92000007629395,848,710,8,16
43694274330015,Superior,Yerba Buena Hig,510,532,13,2.22000002861023,1430,794,41,38
43694274330023,Superior,Santa Teresa Hi,684,713,4,3.41000008583069,1670,964,6,2
43694274330031,Superior,Independence Hi,600,622,9,2.76999998092651,3264,1802,22,30
43694274332995,Superior,Hill (Andrew P.,547,552,12,2.28999996185303,1646,892,62,27
43694274333639,Superior,Lick (James) Hi,515,533,13,2.28999996185303,1144,603,34,27
43694274334900,Superior,Mt. Pleasant Hi,612,621,9,2.86999988555908,1647,924,15,14
43694274335204,Superior,Oak Grove High,618,655,7,2.99000000953674,1986,1094,23,13
43694274335428,Superior,Overfelt (Willi,527,523,14,2.10999989509583,1423,780,37,37
43694274335907,Superior,Piedmont Hills ,702,723,4,3.34999990463257,1440,834,10,7
43694274337903,Superior,Silver Creek Hi,630,625,9,2.98000001907349,2061,1148,22,15
43694506047195,Fundamental,Franklin Elemen,527,535,13,1.94000005722046,487,402,81,54
43694506047203,Fundamental,Hellyer (G. W.),710,651,7,2.3199999332428,534,428,59,36
43694506047211,Fundamental,Hillsdale Eleme,539,488,16,2.01999998092651,510,411,70,57
43694506047229,Medio,Fair (J. Wilbur,539,500,15,2.24000000953674,848,737,76,53
43694506047237,Fundamental,Los Arboles Ele,560,537,13,1.98000001907349,494,406,81,63
43694506047245,Fundamental,McKinley Elemen,398,401,20,1.75999999046326,444,368,83,70
43694506047252,Fundamental,Santee Elementa,425,425,19,1.75,467,378,92,70
43694506047260,Fundamental,Seven Trees Ele,543,494,15,2.17000007629395,522,450,77,55
43694506047278,Medio,Sylvandale Juni,574,542,13,2.14000010490417,877,692,67,36
43694506067201,Fundamental,Kennedy (Robert,607,586,11,1.85000002384186,567,474,72,53
43694506071542,Fundamental,Stonegate Eleme,673,645,8,2.83999991416931,672,609,45,28
43694506105795,Fundamental,Windmill Spring,621,596,10,2.79999995231628,478,420,54,44
43694506109433,Fundamental,Meadows (Jeanne,654,550,13,2.3199999332428,521,437,60,53
43694844332839,Superior,Gilroy High,590,602,10,2.8199999332428,1732,1455,26,22
43694846047294,Fundamental,El Roble Elemen,593,532,13,2.08999991416931,434,401,58,36
43694846047302,Fundamental,Eliot Elementar,588,580,11,2.74000000953674,266,265,37,5
43694846047310,Fundamental,Glen View Eleme,527,517,14,2.08999991416931,452,372,72,39
43694846047328,Fundamental,Las Animas Elem,470,476,16,2.03999996185303,491,421,74,52
43694846047336,Fundamental,Rucker Elementa,652,632,8,2.78999996185303,383,348,41,38
43694846047344,Fundamental,San Ysidro Elem,520,542,13,1.91999995708466,133,112,95,39
43694846098214,Medio,So. Valley Scho,560,583,11,2.46000003814697,830,723,46,28
43694846099238,Fundamental,Jordan Elementa,521,493,15,2.30999994277954,260,236,68,47
43694846106991,Fundamental,Kelley Rod Elem,614,602,10,3.17000007629395,602,539,41,23
43694846111785,Medio,Brownell Academ,657,610,10,2.92000007629395,673,603,36,19
43695426047575,Fundamental,Luther Burbank ,551,502,15,2.40000009536743,274,199,76,38
43695756047765,Fundamental,Easterbrook Ele,750,719,4,3.16000008583069,286,219,21,24
43695756047807,Fundamental,Baker (Gussie M,793,776,1,3.45000004768372,309,266,14,13
43695756047823,Fundamental,Latimer Element,796,765,2,3.05999994277954,324,269,23,15
43695756047831,Fundamental,Anderson (Leroy,611,557,12,2.27999997138977,322,228,50,44
43695756047856,Medio,Rogers (Samuel ,748,734,3,3.40000009536743,658,540,22,19
43695834333951,Superior,Live Oak High,697,682,6,3.34999990463257,1388,1183,10,7
43695836047872,Fundamental,Burnett Element,693,618,9,3.0,341,291,37,25
43695836047880,Fundamental,Encinal Element,809,750,3,3.90000009536743,291,234,13,6
43695836047922,Fundamental,Walsh (P. A.) E,658,649,8,2.75,355,298,43,26
43695836047948,Fundamental,San Martin/Gwin,667,640,8,2.84999990463257,435,377,38,23
43695836095384,Medio,Britton (Lewis ,708,716,4,3.67000007629395,1135,989,20,13
43695836098263,Fundamental,Jackson Element,716,692,5,2.82999992370605,406,357,25,20
43695836098271,Fundamental,Paradise Valley,737,746,3,3.46000003814697,511,434,16,8
43695836100325,Medio,Murphy (Martin),705,721,4,3.3199999332428,828,742,12,9
43695836109375,Fundamental,El Toro Element,747,722,4,3.30999994277954,478,417,23,12
43695916047963,Fundamental,Landels (Edith),778,790,1,3.34999990463257,334,255,35,36
43695916047989,Medio,Graham (Isaac N,721,671,6,3.25999999046326,877,710,32,28
43695916048003,Fundamental,Castro (Mariano,511,487,16,2.07999992370605,315,289,79,76
43696094334116,Superior,Los Altos High,777,735,3,3.77999997138977,986,596,4,9
43696094334728,Superior,Mountain View H,788,767,2,3.8199999332428,983,558,5,7
43696176048037,Medio,Boeger (August),630,597,10,2.50999999046326,601,477,42,39
43696176048045,Fundamental,Foothill Interm,672,643,8,3.21000003814697,849,674,48,52
43696176048060,Fundamental,Mt. Pleasant El,619,518,14,2.14000010490417,230,177,71,53
43696176048078,Fundamental,Sanders (Robert,686,621,9,3.0,259,209,64,47
43696176067227,Fundamental,Valle Vista Ele,807,731,3,3.02999997138977,221,174,29,25
43696256048086,Fundamental,Anderson (Alex),732,728,4,3.17000007629395,436,393,26,14
43696256048094,Medio,Davis (Caroline,681,667,7,2.65000009536743,840,756,41,27
43696256048102,Fundamental,Christopher Ele,615,584,11,2.25999999046326,358,315,67,51
43696256048110,Fundamental,Frost (Earl) El,761,739,3,3.13000011444092,278,266,24,6
43696256048128,Fundamental,Edenvale Elemen,685,604,10,2.47000002861023,410,353,72,52
43696256048136,Fundamental,Miner (George) ,684,644,8,2.73000001907349,397,307,45,26
43696256048144,Fundamental,Glider Elementa,827,791,1,2.80999994277954,314,258,26,20
43696256048177,Fundamental,Stipe (Samuel) ,629,594,10,2.1800000667572,414,347,75,47
43696256067243,Fundamental,Santa Teresa El,787,756,2,3.23000001907349,348,271,20,16
43696256068167,Medio,Herman (Leonard,776,758,2,3.20000004768372,765,684,16,12
43696256072144,Fundamental,Sakamoto Elemen,853,755,2,3.30999994277954,367,335,9,3
43696256072151,Fundamental,Del Roble Eleme,747,761,2,2.88000011444092,384,323,32,19
43696256072169,Fundamental,San Anselmo Ele,744,716,4,3.20000004768372,346,297,21,10
43696256072177,Medio,Bernal Intermed,785,782,1,3.47000002861023,845,766,16,9
43696256088306,Fundamental,Oak Ridge Eleme,808,756,2,3.19000005722046,393,355,16,7
43696256093066,Fundamental,Parkview Elemen,811,760,2,3.07999992370605,457,360,29,22
43696256095400,Fundamental,Baldwin (Julia),777,765,2,3.16000008583069,317,266,38,19
43696256097430,Fundamental,Taylor (Bertha),822,794,1,3.38000011444092,260,226,18,6
43696256099451,Fundamental,Hayes Elementar,808,778,1,3.15000009536743,361,312,23,14
43696416048326,Fundamental,Briones (Juana),827,786,1,4.07999992370605,183,146,26,9
43696664330080,Superior,Gunderson High,602,595,10,2.84999990463257,969,705,27,19
43696664333795,Superior,Lincoln (Abraha,659,673,6,2.89000010490417,1209,1049,27,19
43696664335949,Superior,Pioneer High,750,698,5,3.35999989509583,846,669,14,14
43696664337200,Superior,San Jose High A,565,557,12,2.33999991416931,793,579,39,34
43696664338950,Superior,Willow Glen Hig,610,592,10,2.64000010490417,1032,932,31,24
43696666048417,Fundamental,Allen Elementar,750,654,7,2.90000009536743,275,212,44,15
43696666048425,Fundamental,Almaden Element,575,578,11,2.36999988555908,257,216,56,50
43696666048433,Fundamental,Darling (Anne) ,513,461,17,2.14000010490417,493,429,52,54
43696666048466,Fundamental,Cory (Benjamin),573,605,10,3.15000009536743,191,148,44,42
43696666048474,Fundamental,Booksin Element,854,786,1,3.59999990463257,491,428,15,5
43696666048516,Fundamental,Empire Gardens ,487,454,17,2.14000010490417,310,252,62,47
43696666048524,Fundamental,Erikson Element,642,522,14,2.70000004768372,278,207,44,30
43696666048532,Fundamental,Gardner Element,481,444,18,1.87000000476837,386,314,68,61
43696666048540,Fundamental,Grant Elementar,493,474,16,2.04999995231628,426,357,67,57
43696666048581,Fundamental,Hester Elementa,558,508,15,2.01999998092651,327,263,57,47
43696666048599,Fundamental,Mann (Horace) E,550,421,19,2.30999994277954,190,149,70,62
43696666048649,Fundamental,Lowell Elementa,515,462,17,2.00999999046326,346,297,65,62
43696666048656,Fundamental,Trace (Merritt),660,599,10,2.34999990463257,451,366,44,24
43696666048664,Fundamental,Reed Elementary,790,753,2,3.32999992370605,350,283,17,10
43696666048672,Fundamental,River Glen Elem,710,684,6,3.08999991416931,344,318,37,23
43696666048680,Fundamental,Schallenberger ,705,635,8,2.83999991416931,468,396,44,26
43696666048698,Fundamental,Olinder (Selma),496,440,18,2.01999998092651,439,356,55,64
43696666048706,Fundamental,Simonds Element,838,782,1,3.97000002861023,392,318,7,7
43696666048714,Fundamental,Terrell Element,678,667,7,2.84999990463257,418,366,37,25
43696666048722,Fundamental,Hacienda Scienc,749,722,4,3.77999997138977,481,445,10,3
43696666048730,Fundamental,Bachrodt (Walte,536,480,16,2.15000009536743,478,396,57,53
43696666048748,Fundamental,Washington Elem,446,418,19,1.60000002384186,433,362,70,76
43696666048763,Fundamental,Willow Glen Ele,682,595,10,2.85999989509583,483,407,42,31
43696666060107,Medio,Markham (Edwin),631,620,9,2.80999994277954,1154,984,37,28
43696666060115,Medio,Muir (John) Mid,607,584,11,2.92000007629395,809,652,33,27
43696666062103,Medio,Burnett (Peter),506,428,19,2.15000009536743,742,588,52,46
43696666062111,Medio,Hoover (Herbert,558,542,13,2.46000003814697,1055,897,47,36
43696666093074,Fundamental,Los Alamitos El,876,796,1,3.99000000953674,387,313,9,3
43696666093090,Fundamental,Carson (Rachel),686,658,7,3.35999989509583,281,260,28,23
43696666093108,Fundamental,Randol (James) ,803,687,6,3.25,249,171,25,12
